iter	Passed	Remaining
6628	1782957	3596307
6629	1783203	3595992
6630	1783451	3595681
6631	1783697	3595365
6632	1783939	3595043
6633	1784190	3594737
6634	1784454	3594458
6635	1784740	3594225
6636	1785022	3593980
6637	1785318	3593766
6638	1785563	3593450
6639	1785807	3593130
6640	1786057	3592822
6641	1786308	3592518
6642	1786560	3592215
6643	1786814	3591916
6644	1787081	3591643
6645	1787339	3591352
6646	1787618	3591104
6647	1787895	3590851
6648	1788158	3590569
6649	1788406	3590259
6650	1788657	3589954
6651	1788904	3589641
6652	1789160	3589347
6653	1789414	3589047
6654	1789662	3588737
6655	1789907	3588420
6656	1790155	3588108
6657	1790426	3587844
6658	1790710	3587606
6659	1790997	3587373
6660	1791282	3587136
6661	1791527	3586819
6662	1791775	3586509
6663	1792021	3586194
6664	1792271	3585887
6665	1792520	3585579
6666	1792781	3585293
6667	1793044	3585012
6668	1793337	3584793
6669	1793601	3584514
6670	1793860	3584224
6671	1794146	3583991
6672	1794437	3583766
6673	1794704	3583492
6674	1794952	3583182
6675	1795202	3582875
6676	1795495	3582655
6677	1795916	3582689
6678	1796275	3582600
6679	1796628	3582498
6680	1796957	3582349
6681	1797237	3582101
6682	1797567	3581954
6683	1797857	3581728
6684	1798104	3581415
6685	1798349	3581097
6686	1798616	3580826
6687	1798902	3580590
6688	1799159	3580298
6689	1799442	3580056
6690	1799694	3579754
6691	1799947	3579453
6692	1800217	3579185
6693	1800516	3578977
6694	1800829	3578796
6695	1801080	3578490
6696	1801334	3578192
6697	1801589	3577895
6698	1801855	3577620
6699	1802122	3577348
6700	1802399	3577093
6701	1802684	3576857
6702	1803062	3576805
6703	1803452	3576776
6704	1803755	3576574
6705	1804105	3576464
6706	1804418	3576284
6707	1804703	3576045
6708	1805022	3575875
6709	1805294	3575613
6710	1805561	3575340
6711	1805848	3575106
6712	1806101	3574804
6713	1806358	3574513
6714	1806608	3574206
6715	1806886	3573954
6716	1807177	3573729
6717	1807441	3573449
6718	1807772	3573303
6719	1808154	3573257
6720	1808565	3573269
6721	1808889	3573108
6722	1809188	3572898
6723	1809445	3572604
6724	1809698	3572305
6725	1809996	3572091
6726	1810284	3571860
6727	1810549	3571582
6728	1810806	3571291
6729	1811052	3570975
6730	1811298	3570660
6731	1811543	3570343
6732	1811798	3570046
6733	1812043	3569730
6734	1812290	3569418
6735	1812537	3569105
6736	1812789	3568802
6737	1813041	3568499
6738	1813286	3568184
6739	1813567	3567937
6740	1813814	3567626
6741	1814065	3567321
6742	1814340	3567064
6743	1814615	3566806
6744	1814883	3566536
6745	1815136	3566235
6746	1815386	3565929
6747	1815637	3565623
6748	1815892	3565326
6749	1816157	3565049
6750	1816417	3564763
6751	1816720	3564561
6752	1816970	3564255
6753	1817215	3563937
6754	1817470	3563640
6755	1817728	3563350
6756	1817981	3563050
6757	1818234	3562749
6758	1818496	3562465
6759	1818760	3562187
6760	1819007	3561874
6761	1819269	3561592
6762	1819518	3561285
6763	1819785	3561010
6764	1820058	3560750
6765	1820344	3560514
6766	1820631	3560281
6767	1820923	3560055
6768	1821184	3559771
6769	1821455	3559506
6770	1821741	3559270
6771	1822043	3559065
6772	1822337	3558844
6773	1822636	3558633
6774	1822964	3558481
6775	1823258	3558260
6776	1823543	3558021
6777	1823874	3557874
6778	1824276	3557864
6779	1824671	3557840
6780	1825030	3557746
6781	1825353	3557581
6782	1825625	3557318
6783	1825954	3557166
6784	1826399	3557240
6785	1826757	3557143
6786	1827045	3556910
6787	1827304	3556621
6788	1827563	3556333
6789	1827829	3556057
6790	1828104	3555798
6791	1828393	3555568
6792	1828692	3555356
6793	1829061	3555282
6794	1829488	3555318
6795	1829789	3555111
6796	1830047	3554820
6797	1830343	3554603
6798	1830641	3554389
6799	1830915	3554129
6800	1831178	3553847
6801	1831432	3553550
6802	1831682	3553243
6803	1831930	3552932
6804	1832221	3552706
6805	1832523	3552500
6806	1832854	3552350
6807	1833119	3552072
6808	1833370	3551768
6809	1833614	3551449
6810	1833872	3551158
6811	1834140	3550886
6812	1834438	3550673
6813	1834706	3550401
6814	1834966	3550115
6815	1835223	3549822
6816	1835473	3549514
6817	1835745	3549251
6818	1836030	3549012
6819	1836294	3548733
6820	1836557	3548451
6821	1836815	3548160
6822	1837070	3547864
6823	1837330	3547576
6824	1837580	3547270
6825	1837831	3546966
6826	1838094	3546685
6827	1838382	3546451
6828	1838674	3546227
6829	1838974	3546017
6830	1839245	3545751
6831	1839499	3545453
6832	1839776	3545197
6833	1840046	3544931
6834	1840308	3544647
6835	1840568	3544359
6836	1840816	3544049
6837	1841063	3543737
6838	1841312	3543429
6839	1841560	3543119
6840	1841819	3542829
6841	1842074	3542533
6842	1842365	3542306
6843	1842618	3542006
6844	1842869	3541701
6845	1843113	3541384
6846	1843363	3541077
6847	1843619	3540783
6848	1843873	3540485
6849	1844155	3540240
6850	1844432	3539986
6851	1844712	3539736
6852	1844960	3539427
6853	1845213	3539126
6854	1845545	3538979
6855	1845821	3538722
6856	1846103	3538477
6857	1846363	3538189
6858	1846615	3537887
6859	1846870	3537591
6860	1847125	3537294
6861	1847373	3536986
6862	1847620	3536673
6863	1847872	3536371
6864	1848121	3536063
6865	1848372	3535760
6866	1848668	3535541
6867	1848982	3535357
6868	1849378	3535331
6869	1849750	3535258
6870	1850091	3535125
6871	1850368	3534872
6872	1850660	3534646
6873	1850931	3534379
6874	1851181	3534074
6875	1851450	3533803
6876	1851726	3533548
6877	1852043	3533370
6878	1852287	3533052
6879	1852548	3532766
6880	1852797	3532459
6881	1853064	3532184
6882	1853317	3531885
6883	1853575	3531595
6884	1853861	3531357
6885	1854153	3531131
6886	1854406	3530829
6887	1854660	3530531
6888	1854962	3530324
6889	1855214	3530023
6890	1855466	3529721
6891	1855732	3529445
6892	1856047	3529263
6893	1856330	3529020
6894	1856616	3528782
6895	1856872	3528487
6896	1857138	3528213
6897	1857412	3527953
6898	1857694	3527707
6899	1857989	3527488
6900	1858281	3527260
6901	1858529	3526951
6902	1858802	3526689
6903	1859153	3526574
6904	1859510	3526471
6905	1859861	3526357
6906	1860142	3526111
6907	1860403	3525825
6908	1860653	3525519
6909	1860938	3525280
6910	1861211	3525018
6911	1861491	3524768
6912	1861781	3524538
6913	1862069	3524305
6914	1862366	3524087
6915	1862636	3523819
6916	1862885	3523512
6917	1863148	3523229
6918	1863412	3522951
6919	1863671	3522661
6920	1863919	3522352
6921	1864171	3522051
6922	1864449	3521798
6923	1864713	3521519
6924	1864967	3521220
6925	1865211	3520903
6926	1865464	3520602
6927	1865715	3520299
6928	1865965	3519993
6929	1866215	3519688
6930	1866466	3519383
6931	1866715	3519076
6932	1866970	3518780
6933	1867241	3518515
6934	1867497	3518219
6935	1867830	3518071
6936	1868123	3517845
6937	1868416	3517620
6938	1868680	3517342
6939	1868949	3517072
6940	1869233	3516830
6941	1869494	3516546
6942	1869743	3516238
6943	1869989	3515924
6944	1870233	3515608
6945	1870478	3515293
6946	1870733	3514996
6947	1871007	3514737
6948	1871252	3514421
6949	1871502	3514115
6950	1871789	3513879
6951	1872052	3513599
6952	1872321	3513329
6953	1872741	3513342
6954	1873082	3513207
6955	1873390	3513011
6956	1873683	3512786
6957	1873994	3512594
6958	1874316	3512424
6959	1874623	3512226
6960	1874885	3511942
6961	1875151	3511666
6962	1875394	3511348
6963	1875657	3511067
6964	1875907	3510761
6965	1876162	3510464
6966	1876408	3510153
6967	1876655	3509841
6968	1876902	3509530
6969	1877164	3509246
6970	1877427	3508965
6971	1877686	3508678
6972	1877951	3508400
6973	1878209	3508109
6974	1878465	3507816
6975	1878740	3507556
6976	1878994	3507259
6977	1879248	3506960
6978	1879514	3506684
6979	1879795	3506438
6980	1880071	3506181
6981	1880409	3506040
6982	1880742	3505889
6983	1881045	3505682
6984	1881311	3505407
6985	1881592	3505160
6986	1881867	3504899
6987	1882138	3504633
6988	1882384	3504322
6989	1882638	3504024
6990	1882903	3503745
6991	1883156	3503446
6992	1883423	3503172
6993	1883702	3502922
6994	1883960	3502630
6995	1884207	3502320
6996	1884460	3502021
6997	1884715	3501724
6998	1884962	3501414
6999	1885205	3501096
7000	1885484	3500845
7001	1885772	3500610
7002	1886065	3500384
7003	1886346	3500136
7004	1886615	3499866
7005	1886921	3499666
7006	1887170	3499359
7007	1887415	3499043
7008	1887668	3498745
7009	1887914	3498431
7010	1888163	3498125
7011	1888410	3497813
7012	1888661	3497511
7013	1888924	3497229
7014	1889173	3496923
7015	1889431	3496633
7016	1889681	3496329
7017	1889956	3496069
7018	1890213	3495776
7019	1890514	3495565
7020	1890913	3495537
7021	1891251	3495394
7022	1891565	3495208
7023	1891860	3494985
7024	1892154	3494762
7025	1892439	3494521
7026	1892705	3494247
7027	1892967	3493963
7028	1893256	3493730
7029	1893510	3493432
7030	1893765	3493136
7031	1894013	3492827
7032	1894299	3492589
7033	1894669	3492504
7034	1895108	3492549
7035	1895383	3492289
7036	1895650	3492015
7037	1895962	3491825
7038	1896236	3491563
7039	1896511	3491305
7040	1896776	3491027
7041	1897059	3490783
7042	1897332	3490520
7043	1897651	3490342
7044	1898090	3490385
7045	1898456	3490293
7046	1898768	3490102
7047	1899076	3489903
7048	1899340	3489624
7049	1899714	3489545
7050	1899986	3489280
7051	1900255	3489010
7052	1900514	3488723
7053	1900783	3488452
7054	1901041	3488161
7055	1901296	3487865
7056	1901548	3487564
7057	1901796	3487256
7058	1902071	3486996
7059	1902449	3486925
7060	1902856	3486908
7061	1903159	3486700
7062	1903446	3486463
7063	1903727	3486215
7064	1904058	3486057
7065	1904358	3485844
7066	1904640	3485596
7067	1904936	3485375
7068	1905195	3485087
7069	1905450	3484790
7070	1905705	3484496
7071	1906005	3484281
7072	1906373	3484191
7073	1906704	3484034
7074	1907063	3483929
7075	1907317	3483631
7076	1907575	3483339
7077	1907896	3483164
7078	1908245	3483039
7079	1908576	3482881
7080	1908915	3482740
7081	1909233	3482557
7082	1909508	3482298
7083	1909784	3482040
7084	1910060	3481782
7085	1910359	3481566
7086	1910654	3481344
7087	1910922	3481070
7088	1911187	3480792
7089	1911436	3480485
7090	1911700	3480206
7091	1912049	3480081
7092	1912448	3480047
7093	1912803	3479932
7094	1913060	3479639
7095	1913313	3479340
7096	1913564	3479036
7097	1913820	3478742
7098	1914068	3478433
7099	1914326	3478142
7100	1914573	3477831
7101	1914846	3477569
7102	1915111	3477291
7103	1915382	3477023
7104	1915711	3476861
7105	1916023	3476669
7106	1916309	3476429
7107	1916578	3476157
7108	1916838	3475871
7109	1917090	3475569
7110	1917338	3475260
7111	1917588	3474955
7112	1917846	3474664
7113	1918098	3474363
7114	1918351	3474063
7115	1918598	3473752
7116	1918889	3473521
7117	1919154	3473244
7118	1919407	3472944
7119	1919653	3472631
7120	1919928	3472372
7121	1920179	3472067
7122	1920424	3471754
7123	1920675	3471451
7124	1920947	3471185
7125	1921210	3470903
7126	1921493	3470659
7127	1921765	3470392
7128	1922078	3470202
7129	1922344	3469926
7130	1922607	3469644
7131	1922856	3469337
7132	1923125	3469067
7133	1923379	3468769
7134	1923623	3468454
7135	1923873	3468148
7136	1924132	3467860
7137	1924384	3467559
7138	1924638	3467261
7139	1924887	3466955
7140	1925220	3466798
7141	1925477	3466506
7142	1925736	3466217
7143	1925996	3465931
7144	1926247	3465628
7145	1926494	3465318
7146	1926762	3465046
7147	1927026	3464764
7148	1927293	3464491
7149	1927552	3464202
7150	1927831	3463949
7151	1928094	3463668
7152	1928387	3463441
7153	1928658	3463174
7154	1928916	3462883
7155	1929165	3462576
7156	1929413	3462268
7157	1929657	3461953
7158	1929904	3461643
7159	1930147	3461326
7160	1930400	3461027
7161	1930649	3460720
7162	1930895	3460408
7163	1931164	3460137
7164	1931461	3459916
7165	1931741	3459666
7166	1931993	3459365
7167	1932255	3459082
7168	1932521	3458806
7169	1932795	3458545
7170	1933060	3458267
7171	1933336	3458008
7172	1933619	3457763
7173	1933894	3457504
7174	1934160	3457227
7175	1934411	3456924
7176	1934685	3456662
7177	1934966	3456414
7178	1935223	3456121
7179	1935472	3455816
7180	1935717	3455502
7181	1935970	3455203
7182	1936216	3454891
7183	1936466	3454587
7184	1936715	3454280
7185	1936974	3453992
7186	1937223	3453686
7187	1937489	3453410
7188	1937776	3453172
7189	1938063	3452933
7190	1938341	3452678
7191	1938600	3452391
7192	1938854	3452093
7193	1939113	3451805
7194	1939399	3451565
7195	1939676	3451308
7196	1939947	3451041
7197	1940200	3450743
7198	1940453	3450444
7199	1940728	3450183
7200	1941023	3449960
7201	1941313	3449727
7202	1941586	3449463
7203	1941859	3449199
7204	1942122	3448918
7205	1942382	3448632
7206	1942630	3448323
7207	1942879	3448017
7208	1943153	3447756
7209	1943430	3447499
7210	1943680	3447195
7211	1943958	3446940
7212	1944257	3446723
7213	1944542	3446482
7214	1944826	3446238
7215	1945122	3446015
7216	1945420	3445796
7217	1945863	3445834
7218	1946219	3445717
7219	1946538	3445535
7220	1946796	3445244
7221	1947053	3444953
7222	1947335	3444705
7223	1947738	3444671
7224	1948085	3444538
7225	1948353	3444266
7226	1948618	3443989
7227	1948890	3443722
7228	1949143	3443424
7229	1949392	3443117
7230	1949645	3442818
7231	1949931	3442577
7232	1950192	3442292
7233	1950461	3442022
7234	1950756	3441796
7235	1951023	3441523
7236	1951422	3441482
7237	1951851	3441492
7238	1952227	3441410
7239	1952496	3441140
7240	1952770	3440878
7241	1953021	3440575
7242	1953279	3440284
7243	1953536	3439993
7244	1953852	3439804
7245	1954109	3439514
7246	1954389	3439260
7247	1954661	3438996
7248	1954932	3438728
7249	1955201	3438457
7250	1955467	3438181
7251	1955733	3437905
7252	1956008	3437645
7253	1956272	3437366
7254	1956590	3437181
7255	1957032	3437213
7256	1957369	3437061
7257	1957652	3436815
7258	1957976	3436641
7259	1958258	3436393
7260	1958507	3436086
7261	1958810	3435874
7262	1959123	3435681
7263	1959406	3435435
7264	1959655	3435129
7265	1959921	3434852
7266	1960183	3434569
7267	1960452	3434298
7268	1960698	3433986
7269	1960942	3433672
7270	1961212	3433402
7271	1961475	3433121
7272	1961759	3432876
7273	1962029	3432607
7274	1962278	3432302
7275	1962523	3431988
7276	1962773	3431684
7277	1963034	3431398
7278	1963298	3431120
7279	1963620	3430941
7280	1963887	3430667
7281	1964146	3430378
7282	1964422	3430119
7283	1964682	3429832
7284	1964936	3429535
7285	1965184	3429228
7286	1965444	3428941
7287	1965696	3428640
7288	1965947	3428338
7289	1966192	3428025
7290	1966442	3427721
7291	1966721	3427468
7292	1966969	3427161
7293	1967229	3426874
7294	1967506	3426617
7295	1967760	3426320
7296	1968010	3426016
7297	1968256	3425705
7298	1968502	3425394
7299	1968771	3425123
7300	1969044	3424859
7301	1969324	3424607
7302	1969584	3424319
7303	1969866	3424071
7304	1970118	3423771
7305	1970362	3423457
7306	1970621	3423169
7307	1970867	3422858
7308	1971118	3422556
7309	1971365	3422247
7310	1971617	3421946
7311	1971869	3421646
7312	1972128	3421357
7313	1972374	3421047
7314	1972625	3420745
7315	1972883	3420455
7316	1973191	3420253
7317	1973456	3419974
7318	1973708	3419673
7319	1973964	3419381
7320	1974210	3419070
7321	1974472	3418787
7322	1974743	3418520
7323	1975017	3418257
7324	1975319	3418044
7325	1975582	3417763
7326	1975842	3417476
7327	1976097	3417182
7328	1976362	3416904
7329	1976616	3416607
7330	1976864	3416299
7331	1977118	3416002
7332	1977366	3415697
7333	1977609	3415380
7334	1977861	3415080
7335	1978104	3414765
7336	1978353	3414459
7337	1978608	3414164
7338	1978887	3413911
7339	1979153	3413634
7340	1979447	3413407
7341	1979701	3413111
7342	1979953	3412810
7343	1980211	3412520
7344	1980474	3412240
7345	1980741	3411965
7346	1981019	3411710
7347	1981278	3411422
7348	1981533	3411128
7349	1981783	3410825
7350	1982050	3410550
7351	1982311	3410265
7352	1982613	3410052
7353	1982864	3409751
7354	1983112	3409443
7355	1983366	3409147
7356	1983618	3408848
7357	1983875	3408556
7358	1984123	3408248
7359	1984400	3407991
7360	1984657	3407701
7361	1984913	3407407
7362	1985162	3407102
7363	1985409	3406794
7364	1985681	3406528
7365	1985965	3406283
7366	1986242	3406027
7367	1986508	3405751
7368	1986771	3405469
7369	1987040	3405199
7370	1987292	3404900
7371	1987536	3404585
7372	1987784	3404280
7373	1988029	3403967
7374	1988278	3403662
7375	1988527	3403358
7376	1988780	3403060
7377	1989065	3402817
7378	1989312	3402509
7379	1989560	3402201
7380	1989809	3401897
7381	1990084	3401636
7382	1990344	3401351
7383	1990599	3401057
7384	1990848	3400752
7385	1991096	3400446
7386	1991346	3400143
7387	1991601	3399848
7388	1991866	3399570
7389	1992176	3399370
7390	1992440	3399091
7391	1992702	3398809
7392	1992951	3398504
7393	1993200	3398199
7394	1993460	3397913
7395	1993706	3397603
7396	1993954	3397297
7397	1994200	3396987
7398	1994451	3396685
7399	1994696	3396375
7400	1994939	3396060
7401	1995202	3395780
7402	1995471	3395509
7403	1995733	3395226
7404	1995983	3394924
7405	1996250	3394649
7406	1996496	3394340
7407	1996743	3394031
7408	1996992	3393728
7409	1997242	3393426
7410	1997497	3393131
7411	1997766	3392861
7412	1998035	3392590
7413	1998301	3392315
7414	1998606	3392105
7415	1998850	3391792
7416	1999096	3391483
7417	1999352	3391190
7418	1999606	3390895
7419	1999864	3390605
7420	2000120	3390313
7421	2000392	3390048
7422	2000683	3389815
7423	2000979	3389590
7424	2001282	3389377
7425	2001598	3389187
7426	2001898	3388969
7427	2002171	3388705
7428	2002514	3388560
7429	2002918	3388516
7430	2003296	3388431
7431	2003578	3388183
7432	2003872	3387954
7433	2004137	3387676
7434	2004432	3387450
7435	2004687	3387156
7436	2004981	3386928
7437	2005233	3386629
7438	2005491	3386338
7439	2005883	3386275
7440	2006222	3386124
7441	2006553	3385958
7442	2006836	3385710
7443	2007117	3385461
7444	2007399	3385212
7445	2007669	3384942
7446	2007952	3384695
7447	2008227	3384435
7448	2008483	3384141
7449	2008846	3384030
7450	2009200	3383903
7451	2009506	3383694
7452	2009844	3383539
7453	2010191	3383399
7454	2010475	3383154
7455	2010732	3382863
7456	2011019	3382622
7457	2011341	3382441
7458	2011603	3382158
7459	2011861	3381868
7460	2012127	3381593
7461	2012382	3381298
7462	2012636	3381002
7463	2012891	3380709
7464	2013161	3380439
7465	2013440	3380184
7466	2013733	3379954
7467	2013979	3379645
7468	2014314	3379485
7469	2014703	3379416
7470	2015044	3379265
7471	2015316	3378999
7472	2015635	3378813
7473	2015943	3378607
7474	2016216	3378342
7475	2016472	3378049
7476	2016724	3377750
7477	2016976	3377451
7478	2017228	3377151
7479	2017474	3376842
7480	2017764	3376606
7481	2018011	3376298
7482	2018263	3375999
7483	2018541	3375743
7484	2018813	3375477
7485	2019087	3375215
7486	2019353	3374939
7487	2019612	3374651
7488	2019873	3374367
7489	2020143	3374097
7490	2020390	3373791
7491	2020679	3373553
7492	2021018	3373398
7493	2021290	3373133
7494	2021727	3373143
7495	2022109	3373060
7496	2022416	3372851
7497	2022732	3372659
7498	2023021	3372421
7499	2023285	3372142
